"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"C","Paul Carey",2800,"PIT@NYR 10/17/2017 07:00PM ET",0.500,"NYR"
"C","Jay McClement",2800,"PIT@NYR 10/17/2017 07:00PM ET",0,"PIT"
"C","Eric Fehr",2800,"TOR@WAS 10/17/2017 07:00PM ET",0.500,"TOR"
"C","Frederik Gauthier",2800,"TOR@WAS 10/17/2017 07:00PM ET",0,"TOR"
"C","Nathan Walker",2800,"TOR@WAS 10/17/2017 07:00PM ET",1.333,"WAS"
"C","Reid Boucher",2800,"VAN@OTT 10/17/2017 07:30PM ET",0,"VAN"
"C","Tyler Gaudet",2800,"ARI@DAL 10/17/2017 08:30PM ET",0,"ARI"
"C","Gabriel Dumont",2700,"TB@NJ 10/17/2017 07:30PM ET",0.375,"TB"
"C","Cody Bass",2700,"COL@NSH 10/17/2017 08:00PM ET",0,"NSH"
"C","Jacob Josefson",2700,"BUF@VGK 10/17/2017 10:00PM ET",0.833,"BUF"
"C","Bracken Kearns",2600,"TB@NJ 10/17/2017 07:30PM ET",0,"NJ"
"C","Kevin Rooney",2600,"TB@NJ 10/17/2017 07:30PM ET",0,"NJ"
"C","Miro Aaltonen",2600,"TOR@WAS 10/17/2017 07:00PM ET",0,"TOR"
"C","Zack MacEwen",2600,"VAN@OTT 10/17/2017 07:30PM ET",0,"VAN"
"C","Michael Chaput",2600,"VAN@OTT 10/17/2017 07:30PM ET",0,"VAN"
"C","Jayson Megna",2600,"VAN@OTT 10/17/2017 07:30PM ET",0,"VAN"
"C","Sam Vigneault",2600,"CLS@WPG 10/17/2017 08:00PM ET",0,"CLS"
"C","Michael Latta",2600,"ARI@DAL 10/17/2017 08:30PM ET",0,"ARI"
"C","Zac Rinaldo",2600,"ARI@DAL 10/17/2017 08:30PM ET",0,"ARI"
"C","Patrick Brown",2600,"CAR@EDM 10/17/2017 09:00PM ET",0,"CAR"
"C","Sean Malone",2600,"BUF@VGK 10/17/2017 10:00PM ET",0,"BUF"
"C","John Quenneville",2500,"TB@NJ 10/17/2017 07:30PM ET",0,"NJ"
"C","Michael McLeod",2500,"TB@NJ 10/17/2017 07:30PM ET",0,"NJ"
"C","Carter Verhaeghe",2500,"TB@NJ 10/17/2017 07:30PM ET",0,"TB"
"C","Steven Fogarty",2500,"PIT@NYR 10/17/2017 07:00PM ET",0,"NYR"
"C","Chris Mueller",2500,"TOR@WAS 10/17/2017 07:00PM ET",0,"TOR"
"C","Colin Greening",2500,"TOR@WAS 10/17/2017 07:00PM ET",0,"TOR"
"C","Mark Simpson",2500,"TOR@WAS 10/17/2017 07:00PM ET",0,"WAS"
"C","Cole Cassels",2500,"VAN@OTT 10/17/2017 07:30PM ET",0,"VAN"
"C","Rocco Grimaldi",2500,"COL@NSH 10/17/2017 08:00PM ET",0,"COL"
"C","Michael Spacek",2500,"CLS@WPG 10/17/2017 08:00PM ET",0,"WPG"
"C","Jack Roslovic",2500,"CLS@WPG 10/17/2017 08:00PM ET",0,"WPG"
"C","Chase De Leo",2500,"CLS@WPG 10/17/2017 08:00PM ET",0,"WPG"
"C","Dave Bolland",2500,"ARI@DAL 10/17/2017 08:30PM ET",0,"ARI"
"C","Brad Malone",2500,"CAR@EDM 10/17/2017 09:00PM ET",0,"EDM"
"C","Nicolas Roy",2500,"CAR@EDM 10/17/2017 09:00PM ET",0,"CAR"
"C","Martin Necas",2500,"CAR@EDM 10/17/2017 09:00PM ET",0.000,"CAR"
"C","Reid Duke",2500,"BUF@VGK 10/17/2017 10:00PM ET",0,"VGK"
"C","Rourke Chartier",2500,"MON@SJ 10/17/2017 10:30PM ET",0,"SJ"
"C","Mark Kastelic",2500,"MON@SJ 10/17/2017 10:30PM ET",0,"SJ"
"U","Radim Simek",2500,"MON@SJ 10/17/2017 10:30PM ET",0,"SJ"
"U","Noah Juulsen",2500,"MON@SJ 10/17/2017 10:30PM ET",0,"MON"
"U","Filip Sandberg",2500,"MON@SJ 10/17/2017 10:30PM ET",0,"SJ"
"U","Barclay Goodrow",2500,"MON@SJ 10/17/2017 10:30PM ET",0.000,"SJ"
"U","Jeremiah Addison",2500,"MON@SJ 10/17/2017 10:30PM ET",0,"MON"
"U","Mark Kastelic",2500,"MON@SJ 10/17/2017 10:30PM ET",0,"SJ"
"U","Rourke Chartier",2500,"MON@SJ 10/17/2017 10:30PM ET",0,"SJ"
"U","Jake Bischoff",2500,"BUF@VGK 10/17/2017 10:00PM ET",0,"VGK"
"U","Keegan Kolesar",2500,"BUF@VGK 10/17/2017 10:00PM ET",0,"VGK"
"U","Tobias Lindberg",2500,"BUF@VGK 10/17/2017 10:00PM ET",0,"VGK"
"U","David Clarkson",2500,"BUF@VGK 10/17/2017 10:00PM ET",0,"VGK"
"U","Reid Duke",2500,"BUF@VGK 10/17/2017 10:00PM ET",0,"VGK"
"U","Trevor Carrick",2500,"CAR@EDM 10/17/2017 09:00PM ET",0.000,"CAR"
"U","Jake Bean",2500,"CAR@EDM 10/17/2017 09:00PM ET",0,"CAR"
"U","Dillon Simpson",2500,"CAR@EDM 10/17/2017 09:00PM ET",0,"EDM"
"U","Andrew Ference",2500,"CAR@EDM 10/17/2017 09:00PM ET",0,"EDM"
"U","Mark Fayne",2500,"CAR@EDM 10/17/2017 09:00PM ET",0,"EDM"
"U","Patrick Russell",2500,"CAR@EDM 10/17/2017 09:00PM ET",0,"EDM"
"U","Brian Ferlin",2500,"CAR@EDM 10/17/2017 09:00PM ET",0,"EDM"
"U","Tyler Benson",2500,"CAR@EDM 10/17/2017 09:00PM ET",0,"EDM"
"U","Martin Necas",2500,"CAR@EDM 10/17/2017 09:00PM ET",0.000,"CAR"
"U","Nicolas Roy",2500,"CAR@EDM 10/17/2017 09:00PM ET",0,"CAR"
"U","Brad Malone",2500,"CAR@EDM 10/17/2017 09:00PM ET",0,"EDM"
"U","Mike Sislo",2500,"ARI@DAL 10/17/2017 08:30PM ET",0,"ARI"
"U","Craig Cunningham",2500,"ARI@DAL 10/17/2017 08:30PM ET",0,"ARI"
"U","Dave Bolland",2500,"ARI@DAL 10/17/2017 08:30PM ET",0,"ARI"
"U","Markus Nutivaara",2500,"CLS@WPG 10/17/2017 08:00PM ET",0,"CLS"
"U","Jan Kostalek",2500,"CLS@WPG 10/17/2017 08:00PM ET",0,"WPG"
"U","Nelson Nogier",2500,"CLS@WPG 10/17/2017 08:00PM ET",0,"WPG"
"U","J.C. Lipon",2500,"CLS@WPG 10/17/2017 08:00PM ET",0,"WPG"
"U","Brendan Lemieux",2500,"CLS@WPG 10/17/2017 08:00PM ET",0,"WPG"
"U","Chase De Leo",2500,"CLS@WPG 10/17/2017 08:00PM ET",0,"WPG"
"U","Jack Roslovic",2500,"CLS@WPG 10/17/2017 08:00PM ET",0,"WPG"
"U","Michael Spacek",2500,"CLS@WPG 10/17/2017 08:00PM ET",0,"WPG"
"U","A.J. Greer",2500,"COL@NSH 10/17/2017 08:00PM ET",0,"COL"
"U","Rocco Grimaldi",2500,"COL@NSH 10/17/2017 08:00PM ET",0,"COL"
"U","Olli Juolevi",2500,"VAN@OTT 10/17/2017 07:30PM ET",0,"VAN"
"U","Evan McEneny",2500,"VAN@OTT 10/17/2017 07:30PM ET",0,"VAN"
"U","Darren Archibald",2500,"VAN@OTT 10/17/2017 07:30PM ET",0,"VAN"
"U","Cole Cassels",2500,"VAN@OTT 10/17/2017 07:30PM ET",0,"VAN"
"U","Roman Polak",2500,"TOR@WAS 10/17/2017 07:00PM ET",0,"TOR"
"U","Rinat Valiev",2500,"TOR@WAS 10/17/2017 07:00PM ET",0,"TOR"
"U","Travis Dermott",2500,"TOR@WAS 10/17/2017 07:00PM ET",0,"TOR"
"U","Andrew Nielsen",2500,"TOR@WAS 10/17/2017 07:00PM ET",0,"TOR"
"U","Michael Paliotta",2500,"TOR@WAS 10/17/2017 07:00PM ET",0,"TOR"
"U","Justin Holl",2500,"TOR@WAS 10/17/2017 07:00PM ET",0,"TOR"
"U","Vincent LoVerde",2500,"TOR@WAS 10/17/2017 07:00PM ET",0,"TOR"
"U","Timothy Liljegren",2500,"TOR@WAS 10/17/2017 07:00PM ET",0,"TOR"
"U","Anthony Peluso",2500,"TOR@WAS 10/17/2017 07:00PM ET",0,"WAS"
"U","Carl Grundstrom",2500,"TOR@WAS 10/17/2017 07:00PM ET",0,"TOR"
"U","Kasperi Kapanen",2500,"TOR@WAS 10/17/2017 07:00PM ET",0,"TOR"
"U","Milan Michalek",2500,"TOR@WAS 10/17/2017 07:00PM ET",0,"TOR"
"U","Trevor Moore",2500,"TOR@WAS 10/17/2017 07:00PM ET",0,"TOR"
"U","Joffrey Lupul",2500,"TOR@WAS 10/17/2017 07:00PM ET",0,"TOR"
"U","Kerby Rychel",2500,"TOR@WAS 10/17/2017 07:00PM ET",0,"TOR"
"U","Dmytro Timashov",2500,"TOR@WAS 10/17/2017 07:00PM ET",0,"TOR"
"U","Andreas Johnsson",2500,"TOR@WAS 10/17/2017 07:00PM ET",0,"TOR"
"U","Mark Simpson",2500,"TOR@WAS 10/17/2017 07:00PM ET",0,"WAS"
"U","Colin Greening",2500,"TOR@WAS 10/17/2017 07:00PM ET",0,"TOR"
"U","Chris Mueller",2500,"TOR@WAS 10/17/2017 07:00PM ET",0,"TOR"
"U","Ed Wittchow",2500,"FLA@PHI 10/17/2017 07:00PM ET",0,"FLA"
"U","Linus Hultstrom",2500,"FLA@PHI 10/17/2017 07:00PM ET",0,"FLA"
"U","Cole Bardreau",2500,"FLA@PHI 10/17/2017 07:00PM ET",0,"PHI"
"U","Colin McDonald",2500,"FLA@PHI 10/17/2017 07:00PM ET",0,"PHI"
"U","Owen Tippett",2500,"FLA@PHI 10/17/2017 07:00PM ET",0.000,"FLA"
"U","Derek Hulak",2500,"FLA@PHI 10/17/2017 07:00PM ET",0,"PHI"
"U","Chris Summers",2500,"PIT@NYR 10/17/2017 07:00PM ET",0.000,"PIT"
"U","Steven Fogarty",2500,"PIT@NYR 10/17/2017 07:00PM ET",0,"NYR"
"U","Dominik Masin",2500,"TB@NJ 10/17/2017 07:30PM ET",0,"TB"
"U","Jonne Tammela",2500,"TB@NJ 10/17/2017 07:30PM ET",0,"TB"
"U","Blake Pietila",2500,"TB@NJ 10/17/2017 07:30PM ET",0,"NJ"
"U","Carter Verhaeghe",2500,"TB@NJ 10/17/2017 07:30PM ET",0,"TB"
"U","Michael McLeod",2500,"TB@NJ 10/17/2017 07:30PM ET",0,"NJ"
"U","John Quenneville",2500,"TB@NJ 10/17/2017 07:30PM ET",0,"NJ"
"U","Brandon Mashinter",2600,"MON@SJ 10/17/2017 10:30PM ET",0,"SJ"
"U","Brandon Bollig",2600,"MON@SJ 10/17/2017 10:30PM ET",0,"SJ"
"U","Teemu Pulkkinen",2600,"BUF@VGK 10/17/2017 10:00PM ET",0,"VGK"
"U","Sean Malone",2600,"BUF@VGK 10/17/2017 10:00PM ET",0,"BUF"
"U","Patrick Brown",2600,"CAR@EDM 10/17/2017 09:00PM ET",0,"CAR"
"U","Gemel Smith",2600,"ARI@DAL 10/17/2017 08:30PM ET",0.500,"DAL"
"U","Zac Rinaldo",2600,"ARI@DAL 10/17/2017 08:30PM ET",0,"ARI"
"U","Michael Latta",2600,"ARI@DAL 10/17/2017 08:30PM ET",0,"ARI"
"U","Sam Vigneault",2600,"CLS@WPG 10/17/2017 08:00PM ET",0,"CLS"
"U","Petter Granberg",2600,"COL@NSH 10/17/2017 08:00PM ET",0,"NSH"
"U","Duncan Siemens",2600,"COL@NSH 10/17/2017 08:00PM ET",0,"COL"
"U","Andrei Mironov",2600,"COL@NSH 10/17/2017 08:00PM ET",0.100,"COL"
"U","Sergei Boikov",2600,"COL@NSH 10/17/2017 08:00PM ET",0,"COL"
"U","Derrick Pouliot",2600,"VAN@OTT 10/17/2017 07:30PM ET",0.750,"VAN"
"U","Jordan Subban",2600,"VAN@OTT 10/17/2017 07:30PM ET",0,"VAN"
"U","Ben Harpur",2600,"VAN@OTT 10/17/2017 07:30PM ET",0.000,"OTT"
"U","Jayson Megna",2600,"VAN@OTT 10/17/2017 07:30PM ET",0,"VAN"
"U","Michael Chaput",2600,"VAN@OTT 10/17/2017 07:30PM ET",0,"VAN"
"U","Zack MacEwen",2600,"VAN@OTT 10/17/2017 07:30PM ET",0,"VAN"
"U","Keaton Middleton",2600,"TOR@WAS 10/17/2017 07:00PM ET",0,"TOR"
"U","Miro Aaltonen",2600,"TOR@WAS 10/17/2017 07:00PM ET",0,"TOR"
"U","MacKenzie Weegar",2600,"FLA@PHI 10/17/2017 07:00PM ET",0.000,"FLA"
"U","Alexandre Grenier",2600,"FLA@PHI 10/17/2017 07:00PM ET",0,"FLA"
"U","Garrett Wilson",2600,"PIT@NYR 10/17/2017 07:00PM ET",0,"PIT"
"U","Ben Lovejoy",2600,"TB@NJ 10/17/2017 07:30PM ET",1.250,"NJ"
"U","Alexander Volkov",2600,"TB@NJ 10/17/2017 07:30PM ET",0,"TB"
"U","Tye McGinn",2600,"TB@NJ 10/17/2017 07:30PM ET",0,"TB"
"U","Kevin Rooney",2600,"TB@NJ 10/17/2017 07:30PM ET",0,"NJ"
"U","Bracken Kearns",2600,"TB@NJ 10/17/2017 07:30PM ET",0,"NJ"
"U","Joe Morrow",2700,"MON@SJ 10/17/2017 10:30PM ET",0.000,"MON"
"U","Eric Gelinas",2700,"MON@SJ 10/17/2017 10:30PM ET",0,"MON"
"U","Marcus Sorensen",2700,"MON@SJ 10/17/2017 10:30PM ET",0,"SJ"
"U","Clayton Stoner",2700,"BUF@VGK 10/17/2017 10:00PM ET",0,"VGK"
"U","Griffin Reinhart",2700,"BUF@VGK 10/17/2017 10:00PM ET",0.000,"VGK"
"U","Justin Falk",2700,"BUF@VGK 10/17/2017 10:00PM ET",0,"BUF"
"U","Cody Goloubef",2700,"BUF@VGK 10/17/2017 10:00PM ET",0,"BUF"
"U","Tomas Hyka",2700,"BUF@VGK 10/17/2017 10:00PM ET",0,"VGK"
"U","Jacob Josefson",2700,"BUF@VGK 10/17/2017 10:00PM ET",0.833,"BUF"
"U","Haydn Fleury",2700,"CAR@EDM 10/17/2017 09:00PM ET",1.333,"CAR"
"U","Iiro Pakarinen",2700,"CAR@EDM 10/17/2017 09:00PM ET",0.500,"EDM"
"U","Joel Hanley",2700,"ARI@DAL 10/17/2017 08:30PM ET",0,"ARI"
"U","Emerson Etem",2700,"ARI@DAL 10/17/2017 08:30PM ET",0.000,"ARI"
"U","Scott Harrington",2700,"CLS@WPG 10/17/2017 08:00PM ET",0.000,"CLS"
"U","Tucker Poolman",2700,"CLS@WPG 10/17/2017 08:00PM ET",0.625,"WPG"
"U","Markus Hannikainen",2700,"CLS@WPG 10/17/2017 08:00PM ET",0.500,"CLS"
"U","Anthony Bitetto",2700,"COL@NSH 10/17/2017 08:00PM ET",0.333,"NSH"
"U","David Warsofsky",2700,"COL@NSH 10/17/2017 08:00PM ET",0,"COL"
"U","Chris Bigras",2700,"COL@NSH 10/17/2017 08:00PM ET",1.000,"COL"
"U","Vladislav Kamenev",2700,"COL@NSH 10/17/2017 08:00PM ET",0,"NSH"
"U","Cody Bass",2700,"COL@NSH 10/17/2017 08:00PM ET",0,"NSH"
"U","Derek Dorsett",2700,"VAN@OTT 10/17/2017 07:30PM ET",1.875,"VAN"
"U","Jake Virtanen",2700,"VAN@OTT 10/17/2017 07:30PM ET",0.375,"VAN"
"U","Madison Bowey",2700,"TOR@WAS 10/17/2017 07:00PM ET",0.000,"WAS"
"U","Connor Carrick",2700,"TOR@WAS 10/17/2017 07:00PM ET",1.125,"TOR"
"U","Andreas Borgman",2700,"TOR@WAS 10/17/2017 07:00PM ET",0.900,"TOR"
"U","Calle Rosen",2700,"TOR@WAS 10/17/2017 07:00PM ET",1.125,"TOR"
"U","Alex Petrovic",2700,"FLA@PHI 10/17/2017 07:00PM ET",1.125,"FLA"
"U","Tom Sestito",2700,"PIT@NYR 10/17/2017 07:00PM ET",0,"PIT"
"U","Michael Kapla",2700,"TB@NJ 10/17/2017 07:30PM ET",0,"NJ"
"U","Nick Lappin",2700,"TB@NJ 10/17/2017 07:30PM ET",0,"NJ"
"U","Stefan Noesen",2700,"TB@NJ 10/17/2017 07:30PM ET",1.500,"NJ"
"U","Adam Erne",2700,"TB@NJ 10/17/2017 07:30PM ET",0,"TB"
"U","Gabriel Dumont",2700,"TB@NJ 10/17/2017 07:30PM ET",0.375,"TB"
"U","Brandon Davidson",2800,"MON@SJ 10/17/2017 10:30PM ET",1.125,"MON"
"U","Marco Scandella",2800,"BUF@VGK 10/17/2017 10:00PM ET",1.583,"BUF"
"U","Evan Rodrigues",2800,"BUF@VGK 10/17/2017 10:00PM ET",0,"BUF"
"U","Tomas Nosek",2800,"BUF@VGK 10/17/2017 10:00PM ET",1.300,"VGK"
"U","Klas Dahlbeck",2800,"CAR@EDM 10/17/2017 09:00PM ET",0.750,"CAR"
"U","Ryan Stanton",2800,"CAR@EDM 10/17/2017 09:00PM ET",0,"EDM"
"U","Janne Kuokkanen",2800,"CAR@EDM 10/17/2017 09:00PM ET",1.000,"CAR"
"U","Josh Jooris",2800,"CAR@EDM 10/17/2017 09:00PM ET",0.000,"CAR"
"U","Valentin Zykov",2800,"CAR@EDM 10/17/2017 09:00PM ET",0,"CAR"
"U","Adam Clendening",2800,"ARI@DAL 10/17/2017 08:30PM ET",0.400,"ARI"
"U","Tyler Gaudet",2800,"ARI@DAL 10/17/2017 08:30PM ET",0,"ARI"
"U","Gabriel Carlsson",2800,"CLS@WPG 10/17/2017 08:00PM ET",1.500,"CLS"
"U","Brandon Tanev",2800,"CLS@WPG 10/17/2017 08:00PM ET",1.700,"WPG"
"U","Marko Dano",2800,"CLS@WPG 10/17/2017 08:00PM ET",0.000,"WPG"
"U","Matt Hendricks",2800,"CLS@WPG 10/17/2017 08:00PM ET",0,"WPG"
"U","Alexandre Carrier",2800,"COL@NSH 10/17/2017 08:00PM ET",0,"NSH"
"U","Anton Lindholm",2800,"COL@NSH 10/17/2017 08:00PM ET",0.300,"COL"
"U","Gabriel Bourque",2800,"COL@NSH 10/17/2017 08:00PM ET",0,"COL"
"U","Erik Gudbranson",2800,"VAN@OTT 10/17/2017 07:30PM ET",1.625,"VAN"
"U","Patrick Wiercioch",2800,"VAN@OTT 10/17/2017 07:30PM ET",0,"VAN"
"U","Reid Boucher",2800,"VAN@OTT 10/17/2017 07:30PM ET",0,"VAN"
"U","Aaron Ness",2800,"TOR@WAS 10/17/2017 07:00PM ET",1.083,"WAS"
"U","Ben Smith",2800,"TOR@WAS 10/17/2017 07:00PM ET",0,"TOR"
"U","Nathan Walker",2800,"TOR@WAS 10/17/2017 07:00PM ET",1.333,"WAS"
"U","Frederik Gauthier",2800,"TOR@WAS 10/17/2017 07:00PM ET",0,"TOR"
"U","Eric Fehr",2800,"TOR@WAS 10/17/2017 07:00PM ET",0.500,"TOR"
"U","Brandon Manning",2800,"FLA@PHI 10/17/2017 07:00PM ET",1.750,"PHI"
"U","Micheal Haley",2800,"FLA@PHI 10/17/2017 07:00PM ET",1.250,"FLA"
"U","Chad Ruhwedel",2800,"PIT@NYR 10/17/2017 07:00PM ET",1.125,"PIT"
"U","Matt Hunwick",2800,"PIT@NYR 10/17/2017 07:00PM ET",1.917,"PIT"
"U","Brendan Smith",2800,"PIT@NYR 10/17/2017 07:00PM ET",1.200,"NYR"
"U","Ryan Reaves",2800,"PIT@NYR 10/17/2017 07:00PM ET",1.083,"PIT"
"U","Andrew Desjardins",2800,"PIT@NYR 10/17/2017 07:00PM ET",0,"NYR"
"U","Jay McClement",2800,"PIT@NYR 10/17/2017 07:00PM ET",0,"PIT"
"U","Paul Carey",2800,"PIT@NYR 10/17/2017 07:00PM ET",0.500,"NYR"
"U","Andrej Sustr",2800,"TB@NJ 10/17/2017 07:30PM ET",0.125,"TB"
"U","Dalton Prout",2800,"TB@NJ 10/17/2017 07:30PM ET",0.200,"NJ"
"U","Michael Bournival",2800,"TB@NJ 10/17/2017 07:30PM ET",0,"TB"
"U","Joseph Blandisi",2800,"TB@NJ 10/17/2017 07:30PM ET",0,"NJ"
"U","Matthew Peca",2800,"TB@NJ 10/17/2017 07:30PM ET",0,"TB"
"U","Joakim Ryan",2900,"MON@SJ 10/17/2017 10:30PM ET",1.250,"SJ"
"U","Nicolas Deslauriers",2900,"MON@SJ 10/17/2017 10:30PM ET",0,"MON"
"U","Daniel O'Regan",2900,"MON@SJ 10/17/2017 10:30PM ET",0,"SJ"
"U","Torrey Mitchell",2900,"MON@SJ 10/17/2017 10:30PM ET",0.125,"MON"
"U","Brayden McNabb",2900,"BUF@VGK 10/17/2017 10:00PM ET",1.400,"VGK"
"U","Jon Merrill",2900,"BUF@VGK 10/17/2017 10:00PM ET",0.500,"VGK"
"U","Victor Antipin",2900,"BUF@VGK 10/17/2017 10:00PM ET",0.833,"BUF"
"U","Tyler Wong",2900,"BUF@VGK 10/17/2017 10:00PM ET",0,"VGK"
"U","Nicholas Baptiste",2900,"BUF@VGK 10/17/2017 10:00PM ET",0,"BUF"
"U","Jordan Nolan",2900,"BUF@VGK 10/17/2017 10:00PM ET",0.100,"BUF"
"U","Jujhar Khaira",2900,"CAR@EDM 10/17/2017 09:00PM ET",0.000,"EDM"
"U","Chris Kelly",2900,"CAR@EDM 10/17/2017 09:00PM ET",0,"EDM"
"U","Jakob Chychrun",2900,"ARI@DAL 10/17/2017 08:30PM ET",0,"ARI"
"U","Greg Pateryn",2900,"ARI@DAL 10/17/2017 08:30PM ET",0.000,"DAL"
"U","Julius Honka",2900,"ARI@DAL 10/17/2017 08:30PM ET",0.500,"DAL"
"U","Chris Martenet",2900,"ARI@DAL 10/17/2017 08:30PM ET",0,"DAL"
"U","Jamie Oleksiak",2900,"ARI@DAL 10/17/2017 08:30PM ET",0.800,"DAL"
"U","Mario Kempe",2900,"ARI@DAL 10/17/2017 08:30PM ET",2.333,"ARI"
"U","Antoine Roussel",2900,"ARI@DAL 10/17/2017 08:30PM ET",0.500,"DAL"
"U","Ben Chiarot",2900,"CLS@WPG 10/17/2017 08:00PM ET",0.000,"WPG"
"U","Zac Dalpe",2900,"CLS@WPG 10/17/2017 08:00PM ET",1.125,"CLS"
"U","Yannick Weber",2900,"COL@NSH 10/17/2017 08:00PM ET",0.125,"NSH"
"U","Blake Comeau",2900,"COL@NSH 10/17/2017 08:00PM ET",1.000,"COL"
"U","Cody McLeod",2900,"COL@NSH 10/17/2017 08:00PM ET",0.750,"NSH"
"U","Matt Nieto",2900,"COL@NSH 10/17/2017 08:00PM ET",0.200,"COL"
"U","Carl Soderberg",2900,"COL@NSH 10/17/2017 08:00PM ET",1.600,"COL"
"U","Alex Biega",2900,"VAN@OTT 10/17/2017 07:30PM ET",0.000,"VAN"
"U","Fredrik Claesson",2900,"VAN@OTT 10/17/2017 07:30PM ET",1.800,"OTT"
"U","Clarke MacArthur",2900,"VAN@OTT 10/17/2017 07:30PM ET",0,"OTT"
"U","Matt Martin",2900,"TOR@WAS 10/17/2017 07:00PM ET",0.900,"TOR"
"U","Tyler Graovac",2900,"TOR@WAS 10/17/2017 07:00PM ET",0.167,"WAS"
"U","German Rubtsov",2900,"FLA@PHI 10/17/2017 07:00PM ET",0,"PHI"
"U","Steven Kampfer",2900,"PIT@NYR 10/17/2017 07:00PM ET",1.000,"NYR"
"U","Carter Rowney",2900,"PIT@NYR 10/17/2017 07:00PM ET",1.000,"PIT"
"U","Braydon Coburn",2900,"TB@NJ 10/17/2017 07:30PM ET",1.750,"TB"
"U","Steven Santini",2900,"TB@NJ 10/17/2017 07:30PM ET",1.700,"NJ"
"U","Andy Greene",2900,"TB@NJ 10/17/2017 07:30PM ET",2.400,"NJ"
"U","Brian Gibbons",2900,"TB@NJ 10/17/2017 07:30PM ET",3.300,"NJ"
"U","Cedric Paquette",2900,"TB@NJ 10/17/2017 07:30PM ET",0.667,"TB"
"U","Dylan DeMelo",3000,"MON@SJ 10/17/2017 10:30PM ET",1.500,"SJ"
"U","Brenden Dillon",3000,"MON@SJ 10/17/2017 10:30PM ET",1.750,"SJ"
"U","Tim Heed",3000,"MON@SJ 10/17/2017 10:30PM ET",1.500,"SJ"
"U","David Schlemko",3000,"MON@SJ 10/17/2017 10:30PM ET",0,"MON"
"U","Daniel Carr",3000,"MON@SJ 10/17/2017 10:30PM ET",0,"MON"
"U","Ryan Carpenter",3000,"MON@SJ 10/17/2017 10:30PM ET",0.667,"SJ"
"U","Peter Holland",3000,"MON@SJ 10/17/2017 10:30PM ET",0,"MON"
"U","Matt Tennyson",3000,"BUF@VGK 10/17/2017 10:00PM ET",0.917,"BUF"
"U","Josh Gorges",3000,"BUF@VGK 10/17/2017 10:00PM ET",0.900,"BUF"
"U","Zach Bogosian",3000,"BUF@VGK 10/17/2017 10:00PM ET",0.000,"BUF"
"U","Jake McCabe",3000,"BUF@VGK 10/17/2017 10:00PM ET",1.583,"BUF"
"U","William Carrier",3000,"BUF@VGK 10/17/2017 10:00PM ET",0.800,"VGK"
"U","Justin Bailey",3000,"BUF@VGK 10/17/2017 10:00PM ET",4.500,"BUF"
"U","Matt Moulson",3000,"BUF@VGK 10/17/2017 10:00PM ET",0.700,"BUF"
"U","Mikhail Grabovski",3000,"BUF@VGK 10/17/2017 10:00PM ET",0,"VGK"
"U","Eric Gryba",3000,"CAR@EDM 10/17/2017 09:00PM ET",0.750,"EDM"
"U","Yohann Auvitu",3000,"CAR@EDM 10/17/2017 09:00PM ET",0.167,"EDM"
"U","Matt Benning",3000,"CAR@EDM 10/17/2017 09:00PM ET",0.500,"EDM"
"U","Ty Rattie",3000,"CAR@EDM 10/17/2017 09:00PM ET",0,"EDM"
"U","Kevin Connauton",3000,"ARI@DAL 10/17/2017 08:30PM ET",1.625,"ARI"
"U","Stephen Johns",3000,"ARI@DAL 10/17/2017 08:30PM ET",2.500,"DAL"
"U","Marc Methot",3000,"ARI@DAL 10/17/2017 08:30PM ET",1.200,"DAL"
"U","Dan Hamhuis",3000,"ARI@DAL 10/17/2017 08:30PM ET",0.500,"DAL"
"U","Christian Fischer",3000,"ARI@DAL 10/17/2017 08:30PM ET",1.400,"ARI"
"U","Lawson Crouse",3000,"ARI@DAL 10/17/2017 08:30PM ET",1.400,"ARI"
"U","Curtis McKenzie",3000,"ARI@DAL 10/17/2017 08:30PM ET",0,"DAL"
"U","Brad Richardson",3000,"ARI@DAL 10/17/2017 08:30PM ET",1.400,"ARI"
"U","Dmitry Kulikov",3000,"CLS@WPG 10/17/2017 08:00PM ET",2.000,"WPG"
"U","Toby Enstrom",3000,"CLS@WPG 10/17/2017 08:00PM ET",1.300,"WPG"
"U","Jordan Schroeder",3000,"CLS@WPG 10/17/2017 08:00PM ET",0,"CLS"
"U","Lukas Sedlak",3000,"CLS@WPG 10/17/2017 08:00PM ET",1.500,"CLS"
"U","Andrew Copp",3000,"CLS@WPG 10/17/2017 08:00PM ET",1.200,"WPG"
"U","Matt Irwin",3000,"COL@NSH 10/17/2017 08:00PM ET",1.400,"NSH"
"U","Nikita Zadorov",3000,"COL@NSH 10/17/2017 08:00PM ET",2.500,"COL"
"U","Troy Stecher",3000,"VAN@OTT 10/17/2017 07:30PM ET",0.875,"VAN"
"U","Mark Borowiecki",3000,"VAN@OTT 10/17/2017 07:30PM ET",2.100,"OTT"
"U","Nate Thompson",3000,"VAN@OTT 10/17/2017 07:30PM ET",0.900,"OTT"
"U","Alex Burmistrov",3000,"VAN@OTT 10/17/2017 07:30PM ET",0.875,"VAN"
"U","Brendan Gaunce",3000,"VAN@OTT 10/17/2017 07:30PM ET",0,"VAN"
"U","Brooks Orpik",3000,"TOR@WAS 10/17/2017 07:00PM ET",1.583,"WAS"
